PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
-6.088597841725988,-10.585233918020903,-4.780539208239851,-2.4111573915497666,1.0520206912730656,-0.8479574337521059,-2.205929678467256,2.7479157166926185,-0.7931226789490707,-1.5432197384496529,abnormal
-14.384276899807887,11.70950583203156,8.264161964568288,12.23698061666616,-2.9622720825820945,-9.787478077275997,-0.6681117388481121,-2.400492410255203,-2.922137160276392,0.7382563862105304,normal
30.695235203543962,12.214218793571,0.7523585580684241,-3.6951974391459994,2.862122518720313,2.643689768023363,-20.519034237049723,2.6005511709799776,7.054305038014345,-0.2635230626086907,abnormal
-4.917786827058708,2.3713288843451115,-9.58190758833259,4.273480579481971,-7.790861078023591,-7.17212269630256,3.2851415326282596,-0.7578645719431069,-0.9598103200724927,2.4155907442881586,normal
-0.9563418003524483,-8.423212460098522,-2.0037940804360734,-0.491020022275385,0.14361154080147406,-0.6326229217136855,1.771032535858792,-0.256743206380595,-1.2772412107129048,-0.3698741408458477,normal
0.10150951830588081,-5.489146758655856,-2.7207965531467417,-1.026030747776723,0.3325240977982181,-1.3713330580225391,-1.0428899731592447,1.8474403380078124,-0.08901200282791429,-0.23697692766135287,normal
-4.7426515280238855,-5.088947650033582,-3.0963568336695073,0.3597546901954959,-4.194178333790518,15.407290290055775,1.4770030789468886,0.6910043455899444,-0.5004104391774337,1.337989038684064,normal
-9.93228023409451,10.784393974086376,4.327242536680593,2.3923677374985206,-19.074517114481438,5.5495676266587335,2.391981874780007,-0.051566188384181706,-2.062345093506397,0.9342088353247202,normal
-5.787464081295275,-3.1928284430997738,1.6090925076600453,12.131408372800145,9.801460605031213,-0.2927756496911737,0.6702282707362102,0.32173781536436996,0.11200024141157904,2.566410592974544,normal
10.875642660281349,-5.344324739864691,-1.9719185575615246,-0.603390078899762,0.011305457190197491,0.7748660616117968,-1.6518915236650833,-8.73266672985322,-3.174753996396692,5.432490176483518,normal
-1.4750565671975215,-8.694842759797107,-2.773519872978934,-0.724293898876765,0.1849991266944707,-0.3305233346957556,0.7299134794182068,2.3004089970735815,0.7761688369151503,1.035137050333294,normal
-13.97641538336935,9.927512695799498,14.173188319547874,-3.325446329286295,12.720091610961713,-1.4849509649102406,5.4098040199504105,-0.36830422800490237,-1.3805507111051882,1.209301555355891,normal
-5.637195597171303,1.954887027652214,-11.150009342203894,3.0009737522674835,-8.002695610645603,-7.072920854184901,0.8226446292887475,-0.5917265963860785,-1.7084029161087377,-1.1184852101069578,normal
-1.3014416929728585,-7.70625469839306,-1.8520012622445081,-0.7585215871210971,0.10260447165951747,-1.0324155997477478,-0.16504882688521982,0.445497944441319,2.6187327578956334,2.5248848898355494,abnormal
-11.68378055296258,14.685662943029156,8.772309290131357,11.917450699682897,-3.656538113444011,-8.875244233244164,-2.7378558300940643,1.2521087436979446,-1.141189687817073,1.739321538339946,normal
-8.590056794108461,7.076362891549947,-6.31089561351712,15.267080534026414,1.3591261500666372,-6.979933345285577,1.9569462476917823,0.5573045728907017,-1.4311603555871777,2.41994910785951,normal
2.2122558376961408,8.312137069457098,-3.720202369033924,-9.41840838990268,4.641266021061873,16.654573302586527,5.756006106004146,-0.2820804384354699,-1.4056792693861955,-1.02489721592719,normal
-2.936186659824786,-3.6538716101078923,-1.6626534826979957,1.1050690356842756,-5.573488921048402,15.529813893786331,2.384444074528396,1.2160852198530603,-0.28205884517851254,-1.781170343807517,normal
6.041924967696458,8.89442852219959,-10.557405518167078,1.6979217607795607,-7.067774196836299,-6.581682945875135,-4.935699487935652,-2.4842550571698756,-0.5278011471512741,1.131666139402093,normal
-4.916989878907369,-4.067511108207682,12.599788161012514,-2.144911095867839,-4.987724945976185,-3.431637192427597,2.217583623785968,-5.561466989847801,16.306161487235055,-0.35703903243457435,normal
0.48319099145744054,10.902237016248126,0.22196799998115851,0.39544094949247927,18.46433088271568,1.3603686672101214,0.46705255134424656,0.878078179188503,-0.3698620964357663,-0.7771154497400647,normal
-3.0561601363196096,-8.159296322312123,-3.0662965252877425,-0.5885968488665413,0.13178005461035758,-0.9853601045026652,1.0662429114384626,2.312904858303351,-0.2761179522899899,0.03716375294492156,normal
